0, -84.0652,-119.092,-20.774,-31.8023,40.2255,40.2255,-122.018;
0.005, -59.1211,-82.3796,-15.1925,-12.2794,9.30101,28.8641,-92.9769;
0.01, -3.9037,-13.5464,-2.93805,-6.72413,10.3516,-15.1076,-13.8166;
0.015, 7.28513,-0.249734,-0.53056,-6.8848,12.4292,-13.6276,0.940201;
0.02, 4.45064,2.26564,-0.292457,-1.28524,0.952217,-1.94119,5.26594;
0.025, 5.20294,4.72355,-0.71899,-0.250992,1.21351,11.7203,17.1465;
0.03, 7.74159,2.74117,-0.460411,0.0882513,5.00301,-15.7296,24.8101;
0.035, 8.56491,2.81024,-0.0721911,-0.388888,0.0132427,-16.0934,18.0841;
0.04, 8.57008,3.85212,-0.0651237,0.104699,-2.23191,2.78414,-33.5361;
0.045, 6.57227,4.70518,0.0804191,0.151619,-1.24457,10.2122,14.3923;
0.05, 6.85874,3.96883,-0.0857041,-32.0197,0.272415,5.55676,24.2318;
0.055, 8.28926,1.67245,-0.0755347,-22.9929,0.699675,-23.8201,-20.9038;
0.06, 8.94127,3.30831,0.140576,-3.35859,-0.58152,23.4708,-14.8405;
0.065, 8.53471,5.86556,-0.133216,-1.00711,-1.20752,3.98528,23.2137;
0.07, 6.42186,3.79139,0.423606,-0.0123048,-0.0083493,-15.8753,16.3902;
0.075, 9.36646,2.78305,0.63968,-0.135231,0.919139,-6.78212,0.868258;
0.08, 10.2448,4.6175,0.0552891,32.0275,0.479788,-3.6072,-41.6322;
0.085, 11.2779,3.95942,-0.324237,-9.09461,0.0870108,-3.55791,11.3434;
0.09, 5.7787,4.46975,0.384056,-18.9981,-0.46259,-1.83283,25.7083;
0.095, 5.67298,4.67941,0.356845,-2.92047,2.94932,-0.337064,-1.80198;
0.1, 8.23427,5.1549,-0.13131,0.111466,-1.71799,-0.0917973,4.11315;
0.105, 8.63488,4.00054,0.0185463,-0.377462,-1.59994,-0.0530018,3.31182;
0.11, 6.33063,4.29425,0.224121,-0.0480033,-0.684425,-3.86464,-38.5117;
0.115, 9.37206,4.26138,-0.381257,-0.0850206,0.0731345,-6.11621,-29.6468;
0.12, 10.1154,4.25805,0.0889236,-0.0805463,0.345627,-2.8558,34.6455;
0.125, 8.86238,4.62008,-0.461324,0.24692,-0.00910513,-0.449333,28.4535;
0.13, 6.41241,4.34425,-0.137495,-0.00766146,0.0874989,1.5996,4.52535;
0.135, 7.15567,4.02647,0.0863815,-0.319664,41.6592,-4.56726,-0.33495;
0.14, 6.04149,6.7818,0.850056,0.103493,-11.4507,-2.97546,0.152129;
0.145, 7.27327,5.58802,0.797103,-0.521402,-24.8874,0.0534442,0.27434;
0.15, 8.59264,4.41353,0.292587,-0.263195,-4.55247,-0.953656,0.922504;
0.155, 8.74039,2.05273,0.447786,-0.0296112,40.4271,-2.0586,-0.428358;
0.16, 8.42237,3.04457,0.431321,0.432507,28.5563,-3.15098,0.494932;
0.165, 6.08824,4.41247,0.566853,-62.9378,-35.9141,-5.06148,0.0995764;
0.17, 4.8608,6.51317,0.624291,-46.1991,12.7482,-2.70795,-0.650968;
0.175, 6.65725,6.09583,0.360271,55.9613,-16.8391,-0.44651,1.61323;
0.18, 6.15342,4.5807,0.419139,44.5438,-25.0842,0.280464,-0.877005;
0.185, 6.85317,2.13791,0.326381,7.49531,36.5278,16.4543,-17.2369;
0.19, 6.36572,4.88094,0.368171,-62.7861,-11.4462,-12.5436,3.89739;
0.195, 4.99687,5.59804,0.592186,-46.1714,-24.5483,-7.83005,10.2966;
0.2, 6.98696,4.51679,0.2793,-7.89859,35.6484,-3.57804,43.1257;
0.205, 6.00758,4.44654,0.466804,-1.11908,-11.8611,-4.89465,-10.9662;
0.21, 4.62423,2.05501,0.698037,-0.137829,16.5896,-0.702982,-24.7826;
0.215, 6.53241,5.10327,0.776331,0.333679,-15.4264,-8.29901,4.47044;
0.22, 8.17673,3.51474,0.388096,0.358114,-24.9929,2.40806,-3.33839;
0.225, 7.55493,3.16744,0.648834,64.3841,35.2055,-34.7432,-25.0114;
0.23, 3.53898,4.21869,0.771131,-16.8091,-11.121,-9.03125,3.64323;
0.235, 6.6032,6.42319,0.511641,-39.5359,-23.544,10.366,11.2721;
0.24, 5.86033,5.997,0.715941,-6.34699,-4.72922,1.26377,3.53807;
0.245, 7.0726,2.28676,0.715097,62.4721,-0.586076,-0.316705,0.193517;
0.25, 5.65426,2.75372,0.788357,-17.3849,-0.77009,1.0418,1.37841;
0.255, 4.75626,4.08494,0.718328,-38.5009,41.153,-0.225915,-0.568397;
0.26, 4.5783,4.29651,1.09987,-6.54973,-10.9476,-0.422288,-0.863845;
0.265, 4.95596,4.34004,0.948529,-1.70103,-23.4992,-1.12726,-2.2577;
0.27, 3.39324,3.19241,0.883057,0.879584,-4.89835,0.827597,1.65467;
0.275, 6.95781,3.13223,1.11002,-0.287389,-1.33659,0.663692,1.3273;
0.28, 6.29725,3.15838,0.9872,-0.285218,41.5455,-0.575033,-1.15008;
0.285, 4.35105,3.72263,0.804502,0.290993,28.5544,0.360469,0.720936;
0.29, 1.38517,4.2159,0.406368,0.685689,-36.6009,0.616184,1.23237;
0.295, 3.02118,4.36,0.420243,-0.342807,12.8356,-0.423027,-0.846054;
0.3, 1.71046,3.36647,0.545766,-18.4203,-10.1934,17.8977,34.547;
0.305, 3.47553,2.36483,1.09197,4.30468,-26.7287,14.9999,10.1794;
0.31, 1.41427,0.890134,0.725392,11.4166,-7.97952,-6.26758,24.266;
0.315, 5.6103,2.55998,0.861576,1.23688,-1.02533,-16.9866,-30.17;
0.32, 5.46604,4.01304,0.994033,0.567546,-0.414436,12.2281,-12.381;
0.325, 0.131974,4.35326,0.762319,-0.152967,0.130236,-7.18096,-11.3437;
0.33, 1.42403,4.41329,1.11118,-0.356868,0.480006,-12.9386,-13.955;
0.335, 3.69518,2.00721,1.02579,0.117462,0.0269077,-2.08632,38.7039;
0.34, 1.96677,2.6858,1.17404,-0.0261806,-0.231839,-0.108582,-11.2753;
0.345, -0.0890571,1.67946,1.43444,0.370519,-0.402601,0.341694,-23.8908;
0.35, 0.205151,2.66085,1.06129,-0.137756,0.181525,-41.0646,-4.44735;
0.355, 1.78911,3.96762,0.804727,0.499703,-0.369836,-28.5048,0.0619574;
