0, -1.494, -0.16781, 0.729751; 
0.01, -1.49405, -0.16569, 0.72975; 
0.02, -1.4942, -0.163575, 0.729749; 
0.03, -1.49445, -0.161469, 0.729748; 
0.04, -1.4948, -0.159378, 0.729746; 
0.05, -1.49524, -0.157305, 0.729743; 
0.06, -1.49579, -0.155255, 0.72974; 
0.07, -1.49643, -0.153234, 0.729736; 
0.08, -1.49716, -0.151244, 0.729732; 
0.09, -1.49799, -0.149292, 0.729727; 
0.1, -1.49891, -0.14738, 0.729721; 
0.11, -1.49991, -0.145514, 0.729715; 
0.12, -1.50101, -0.143698, 0.729708; 
0.13, -1.50218, -0.141935, 0.729701; 
0.14, -1.50344, -0.140229, 0.729693; 
0.15, -1.50478, -0.138585, 0.729684; 
0.16, -1.5062, -0.137005, 0.729675; 
0.17, -1.50769, -0.135494, 0.729665; 
0.18, -1.50924, -0.134055, 0.729655; 
0.19, -1.51087, -0.132691, 0.729644; 
0.2, -1.51255, -0.131404, 0.729632; 
0.21, -1.5143, -0.130199, 0.72962; 
0.22, -1.51609, -0.129077, 0.729608; 
0.23, -1.51794, -0.128041, 0.729594; 
0.24, -1.51984, -0.127093, 0.72958; 
0.25, -1.52178, -0.126235, 0.729566; 
0.26, -1.52376, -0.12547, 0.729551; 
0.27, -1.52577, -0.124799, 0.729535; 
0.28, -1.52781, -0.124224, 0.729519; 
0.29, -1.52988, -0.123745, 0.729502; 
0.3, -1.53196, -0.123364, 0.729485; 
0.31, -1.53406, -0.123082, 0.729467; 
0.32, -1.53618, -0.122899, 0.729448; 
0.33, -1.53829, -0.122816, 0.729429; 
0.34, -1.54041, -0.122832, 0.72941; 
0.35, -1.54253, -0.122949, 0.729389; 
0.36, -1.54464, -0.123165, 0.729369; 
0.37, -1.54674, -0.12348, 0.729347; 
0.38, -1.54882, -0.123894, 0.729325; 
0.39, -1.55088, -0.124405, 0.729303; 
0.4, -1.55291, -0.125012, 0.729279; 
0.41, -1.55491, -0.125715, 0.729256; 
0.42, -1.55687, -0.126511, 0.729231; 
0.43, -1.5588, -0.127399, 0.729207; 
0.44, -1.56068, -0.128376, 0.729181; 
0.45, -1.56251, -0.129441, 0.729155; 
0.46, -1.56429, -0.130591, 0.729128; 
0.47, -1.56602, -0.131824, 0.729101; 
0.48, -1.56769, -0.133137, 0.729074; 
0.49, -1.56929, -0.134527, 0.729045; 
0.5, -1.57082, -0.13599, 0.729016; 
0.51, -1.57228, -0.137524, 0.728987; 
0.52, -1.57367, -0.139126, 0.728957; 
0.53, -1.57499, -0.140791, 0.728927; 
0.54, -1.57622, -0.142516, 0.728895; 
0.55, -1.57737, -0.144298, 0.728864; 
0.56, -1.57844, -0.146131, 0.728832; 
0.57, -1.57941, -0.148013, 0.728799; 
0.58, -1.5803, -0.149938, 0.728766; 
0.59, -1.5811, -0.151904, 0.728732; 
0.6, -1.5818, -0.153904, 0.728697; 
0.61, -1.58241, -0.155936, 0.728662; 
0.62, -1.58292, -0.157994, 0.728627; 
0.63, -1.58333, -0.160073, 0.728591; 
0.64, -1.58365, -0.16217, 0.728554; 
0.65, -1.58386, -0.164279, 0.728517; 
0.66, -1.58398, -0.166396, 0.728479; 
0.67, -1.584, -0.168517, 0.728441; 
0.68, -1.58391, -0.170636, 0.728402; 
0.69, -1.58373, -0.172748, 0.728363; 
0.7, -1.58345, -0.17485, 0.728323; 
0.71, -1.58307, -0.176935, 0.728283; 
0.72, -1.58259, -0.179001, 0.728242; 
0.73, -1.58201, -0.181042, 0.7282; 
0.74, -1.58134, -0.183053, 0.728158; 
0.75, -1.58058, -0.185031, 0.728116; 
0.76, -1.57972, -0.18697, 0.728073; 
0.77, -1.57877, -0.188867, 0.728029; 
0.78, -1.57773, -0.190717, 0.727985; 
0.79, -1.57661, -0.192516, 0.72794; 
0.8, -1.57541, -0.19426, 0.727895; 
0.81, -1.57412, -0.195946, 0.72785; 
0.82, -1.57276, -0.197569, 0.727803; 
0.83, -1.57132, -0.199126, 0.727757; 
0.84, -1.56981, -0.200614, 0.727709; 
0.85, -1.56823, -0.202028, 0.727662; 
0.86, -1.56658, -0.203367, 0.727614; 
0.87, -1.56488, -0.204627, 0.727565; 
0.88, -1.56311, -0.205805, 0.727516; 
0.89, -1.5613, -0.206898, 0.727466; 
0.9, -1.55943, -0.207905, 0.727416; 
0.91, -1.55752, -0.208823, 0.727365; 
0.92, -1.55557, -0.20965, 0.727314; 
0.93, -1.55358, -0.210384, 0.727262; 
0.94, -1.55156, -0.211023, 0.72721; 
0.95, -1.54951, -0.211567, 0.727157; 
0.96, -1.54743, -0.212013, 0.727104; 
0.97, -1.54534, -0.212361, 0.72705; 
0.98, -1.54324, -0.21261, 0.726996; 
0.99, -1.54112, -0.21276, 0.726941; 
1, -1.539, -0.21281, 0.726886; 
1.01, -1.53688, -0.21276, 0.72683; 
1.02, -1.53477, -0.21261, 0.726774; 
1.03, -1.53266, -0.212361, 0.726718; 
1.04, -1.53057, -0.212013, 0.72666; 
1.05, -1.5285, -0.211567, 0.726603; 
1.06, -1.52645, -0.211023, 0.726545; 
1.07, -1.52442, -0.210384, 0.726487; 
1.08, -1.52244, -0.20965, 0.726428; 
1.09, -1.52048, -0.208823, 0.726368; 
1.1, -1.51857, -0.207905, 0.726308; 
1.11, -1.51671, -0.206898, 0.726248; 
1.12, -1.51489, -0.205805, 0.726187; 
1.13, -1.51313, -0.204627, 0.726126; 
1.14, -1.51142, -0.203367, 0.726064; 
1.15, -1.50978, -0.202028, 0.726002; 
1.16, -1.5082, -0.200614, 0.72594; 
1.17, -1.50669, -0.199126, 0.725877; 
1.18, -1.50525, -0.197569, 0.725813; 
1.19, -1.50388, -0.195946, 0.725749; 
1.2, -1.5026, -0.19426, 0.725685; 
1.21, -1.50139, -0.192516, 0.72562; 
