0, 0.93978, 0.341781, 0.000176303, -0.341781, 0.93978, 0.000154047, -0.000113035, -0.000205028, 1; 
0.01, 0.939779, 0.341781, 0.000995969, -0.341781, 0.93978, -0.000378973, -0.00106552, 1.57482e-05, 0.999999; 
0.02, 0.939767, 0.341781, -0.00495383, -0.341791, 0.939775, -0.00144871, 0.00416035, 0.00305463, 0.999987; 
0.03, 0.939608, 0.34177, -0.0181443, -0.341876, 0.93974, -0.00300577, 0.0160237, 0.00902737, 0.999831; 
0.04, 0.93903, 0.341726, -0.0380194, -0.342192, 0.939609, -0.00628951, 0.0335741, 0.018916, 0.999257; 
0.05, 0.937821, 0.341631, -0.0614754, -0.342849, 0.939335, -0.010175, 0.0542699, 0.0306191, 0.998057; 
0.06, 0.935931, 0.34147, -0.0862081, -0.343923, 0.938879, -0.0149571, 0.0758316, 0.0436477, 0.996165; 
0.07, 0.933438, 0.341228, -0.110714, -0.345459, 0.938199, -0.0209941, 0.0967081, 0.0578438, 0.993631; 
0.08, 0.930548, 0.340901, -0.133672, -0.347423, 0.937284, -0.0282241, 0.115667, 0.0727045, 0.990624; 
0.09, 0.927693, 0.340494, -0.153134, -0.34967, 0.936151, -0.0367821, 0.130832, 0.0876687, 0.987521; 
0.1, 0.925414, 0.340041, -0.167274, -0.351898, 0.934891, -0.0463303, 0.140629, 0.101738, 0.984821; 
0.11, 0.924098, 0.339603, -0.175248, -0.353728, 0.933675, -0.0559226, 0.144634, 0.113668, 0.982935; 
0.12, 0.923837, 0.339225, -0.177348, -0.354939, 0.932624, -0.0650502, 0.143332, 0.123043, 0.981996; 
0.13, 0.924345, 0.338887, -0.175331, -0.355628, 0.931689, -0.0740599, 0.138256, 0.13081, 0.98172; 
0.14, 0.92535, 0.338554, -0.170612, -0.355941, 0.930766, -0.0835543, 0.130512, 0.138045, 0.981789; 
0.15, 0.926602, 0.338201, -0.164403, -0.355982, 0.929787, -0.093666, 0.121182, 0.145316, 0.981936; 
0.16, 0.927999, 0.33784, -0.157105, -0.35573, 0.928786, -0.103982, 0.110788, 0.152382, 0.982092; 
0.17, 0.9295, 0.337456, -0.14884, -0.355188, 0.927723, -0.114764, 0.0993543, 0.159539, 0.982179; 
0.18, 0.931091, 0.33705, -0.139523, -0.354307, 0.926601, -0.126005, 0.0868124, 0.166756, 0.982169; 
0.19, 0.932763, 0.336695, -0.128805, -0.352971, 0.925616, -0.136549, 0.0732487, 0.172832, 0.982224; 
0.2, 0.934468, 0.336445, -0.11651, -0.351162, 0.924925, -0.145597, 0.0587782, 0.17697, 0.98246; 
0.21, 0.936114, 0.336205, -0.103227, -0.349008, 0.924262, -0.154702, 0.0433974, 0.180846, 0.982554; 
0.22, 0.937636, 0.335965, -0.0892593, -0.346541, 0.923598, -0.16394, 0.0273617, 0.184648, 0.982424; 
0.23, 0.939021, 0.335917, -0.0734782, -0.343697, 0.923464, -0.170548, 0.0105647, 0.185402, 0.982606; 
0.24, 0.940181, 0.335911, -0.0567787, -0.340605, 0.923449, -0.17672, -0.00692997, 0.185488, 0.982622; 
0.25, 0.941058, 0.335895, -0.0397984, -0.337337, 0.923403, -0.183112, -0.0247562, 0.185744, 0.982286; 
0.26, 0.941638, 0.335915, -0.0219014, -0.33383, 0.923461, -0.189149, -0.0433131, 0.185421, 0.981704; 
0.27, 0.941843, 0.336037, -0.00319739, -0.330256, 0.923797, -0.193729, -0.0621464, 0.183519, 0.98105; 
