0, 0.27426,-0.252353,-0.128386,0,0,0,0;
0.01, 0.274195,-0.25248,-0.128386,0,0,0,0;
0.02, 0.273585,-0.252604,-0.128384,0,0,0,0;
0.03, 0.272222,-0.252656,-0.12836,0,0,0,0;
0.04, 0.27016,-0.252864,-0.128281,0,0,0,0;
0.05, 0.267673,-0.252964,-0.128127,0,0,0,0;
0.06, 0.265196,-0.252747,-0.12792,0,0,0,0;
0.07, 0.262692,-0.252219,-0.127665,0,0,0,0;
0.08, 0.260424,-0.251627,-0.1274,0,0,0,0;
0.09, 0.258522,-0.251141,-0.127154,0,0,0,0;
0.1, 0.256813,-0.250631,-0.126918,0,0,0,0;
0.11, 0.255452,-0.250102,-0.126722,0,0,0,0;
0.12, 0.254209,-0.249723,-0.126534,0,0,0,0;
0.13, 0.25314,-0.24938,-0.126365,0,0,0,0;
0.14, 0.252029,-0.24905,-0.126184,0,0,0,0;
0.15, 0.251116,-0.24877,-0.126031,0,0,0,0;
0.16, 0.250114,-0.248468,-0.125859,0,0,0,0;
0.17, 0.249153,-0.248191,-0.12569,0,0,0,0;
0.18, 0.248215,-0.247926,-0.125522,0,0,0,0;
0.19, 0.247337,-0.247682,-0.125361,0,0,0,0;
0.2, 0.246524,-0.247449,-0.12521,0,0,0,0;
0.21, 0.245796,-0.247257,-0.125071,0,0,0,0;
0.22, 0.245264,-0.247091,-0.124969,0,0,0,0;
0.23, 0.244669,-0.246882,-0.124854,0,0,0,0;
0.24, 0.244185,-0.246717,-0.12476,0,0,0,0;
0.25, 0.24378,-0.246603,-0.12468,0,0,0,0;
0.26, 0.243343,-0.246518,-0.124592,0,0,0,0;
0.27, 0.242921,-0.24641,-0.124507,0,0,0,0;
0.28, 0.242577,-0.246349,-0.124436,0,0,0,0;
0.29, 0.242249,-0.246268,-0.124369,0,0,0,0;
0.3, 0.241987,-0.246234,-0.124313,0,0,0,0;
0.31, 0.241693,-0.246209,-0.12425,0,0,0,0;
0.32, 0.241401,-0.246167,-0.124188,0,0,0,0;
0.33, 0.241221,-0.246075,-0.124152,0,0,0,0;
0.34, 0.241103,-0.246056,-0.124127,0,0,0,0;
0.35, 0.240916,-0.246037,-0.124087,0,0,0,0;
0.36, 0.240652,-0.246043,-0.124029,0,0,0,0;
0.37, 0.240426,-0.246025,-0.123979,0,0,0,0;
0.38, 0.240311,-0.246068,-0.123951,0,0,0,0;
0.39, 0.240211,-0.246083,-0.123928,0,0,0,0;
0.4, 0.239998,-0.246062,-0.12388,0,0,0,0;
0.41, 0.239869,-0.246052,-0.123852,0,0,0,0;
0.42, 0.239767,-0.246056,-0.123829,0,0,0,0;
0.43, 0.239646,-0.246048,-0.123802,0,0,0,0;
0.44, 0.239544,-0.246063,-0.123778,0,0,0,0;
0.45, 0.23937,-0.24607,-0.123738,0,0,0,0;
0.46, 0.239415,-0.246155,-0.123744,0,0,0,0;
0.47, 0.239286,-0.246151,-0.123715,0,0,0,0;
0.48, 0.239095,-0.246103,-0.123673,0,0,0,0;
0.49, 0.239148,-0.246218,-0.12368,0,0,0,0;
0.5, 0.239126,-0.246281,-0.123672,0,0,0,0;
0.51, 0.239,-0.246273,-0.123643,0,0,0,0;
0.52, 0.238778,-0.246275,-0.123591,0,0,0,0;
0.53, 0.238653,-0.246274,-0.123562,0,0,0,0;
0.54, 0.238526,-0.246324,-0.123531,0,0,0,0;
0.55, 0.238441,-0.246354,-0.123509,0,0,0,0;
0.56, 0.238537,-0.246327,-0.123533,0,0,0,0;
0.57, 0.238555,-0.246375,-0.123534,0,0,0,0;
0.58, 0.238397,-0.246458,-0.123493,0,0,0,0;
0.59, 0.238422,-0.246639,-0.123491,0,0,0,0;
0.6, 0.238299,-0.246614,-0.123463,0,0,0,0;
0.61, 0.238198,-0.246558,-0.123442,0,0,0,0;
0.62, 0.238172,-0.246586,-0.123435,0,0,0,0;
0.63, 0.238025,-0.246641,-0.123396,0,0,0,0;
0.64, 0.237975,-0.24671,-0.12338,0,0,0,0;
0.65, 0.237951,-0.246832,-0.123368,0,0,0,0;
0.66, 0.237794,-0.246755,-0.123334,0,0,0,0;
0.67, 0.237663,-0.246835,-0.123299,0,0,0,0;
0.68, 0.237612,-0.24688,-0.123285,0,0,0,0;
0.69, 0.237655,-0.246839,-0.123297,0,0,0,0;
0.7, 0.237646,-0.246852,-0.123294,0,0,0,0;
0.71, 0.237529,-0.24684,-0.123267,0,0,0,0;
0.72, 0.237569,-0.246922,-0.123272,0,0,0,0;
0.73, 0.237461,-0.246927,-0.123245,0,0,0,0;
0.74, 0.237357,-0.247017,-0.123215,0,0,0,0;
0.75, 0.237271,-0.24704,-0.123194,0,0,0,0;
0.76, 0.237176,-0.24707,-0.123169,0,0,0,0;
0.77, 0.2372,-0.24711,-0.123172,0,0,0,0;
0.78, 0.237083,-0.247118,-0.123142,0,0,0,0;
0.79, 0.237147,-0.247164,-0.123155,0,0,0,0;
0.8, 0.237048,-0.247162,-0.123131,0,0,0,0;
0.81, 0.237053,-0.247207,-0.12313,0,0,0,0;
0.82, 0.236931,-0.247194,-0.123101,0,0,0,0;
0.83, 0.236853,-0.247235,-0.12308,0,0,0,0;
0.84, 0.236787,-0.247224,-0.123064,0,0,0,0;
0.85, 0.236621,-0.247205,-0.123024,0,0,0,0;
0.86, 0.236649,-0.247255,-0.123027,0,0,0,0;
0.87, 0.236627,-0.247283,-0.12302,0,0,0,0;
0.88, 0.23659,-0.247301,-0.12301,0,0,0,0;
0.89, 0.236535,-0.24733,-0.122995,0,0,0,0;
0.9, 0.236394,-0.247329,-0.12296,0,0,0,0;
0.91, 0.236376,-0.247356,-0.122954,0,0,0,0;
