0, -1.52949, -0.141395, 0.71771; 
0.01, -1.52954, -0.141449, 0.717647; 
0.02, -1.5298, -0.142056, 0.717243; 
0.03, -1.53032, -0.1434, 0.71672; 
0.04, -1.53114, -0.145346, 0.716174; 
0.05, -1.53207, -0.147584, 0.715925; 
0.06, -1.53291, -0.149729, 0.715683; 
0.07, -1.53367, -0.151825, 0.715389; 
0.08, -1.53432, -0.153677, 0.715; 
0.09, -1.53488, -0.155205, 0.71456; 
0.1, -1.53536, -0.156566, 0.714097; 
0.11, -1.53571, -0.157628, 0.713809; 
0.12, -1.53605, -0.15856, 0.713733; 
0.13, -1.53632, -0.159322, 0.713861; 
0.14, -1.5366, -0.160082, 0.714132; 
0.15, -1.53683, -0.160692, 0.714383; 
0.16, -1.53709, -0.161367, 0.714566; 
0.17, -1.53735, -0.162021, 0.714666; 
0.18, -1.5376, -0.162663, 0.714706; 
0.19, -1.53784, -0.163257, 0.714754; 
0.2, -1.53806, -0.163799, 0.714818; 
0.21, -1.53825, -0.164269, 0.714935; 
0.22, -1.53839, -0.164601, 0.715067; 
0.23, -1.53852, -0.164966, 0.715236; 
0.24, -1.53864, -0.165266, 0.715342; 
0.25, -1.53875, -0.165523, 0.715404; 
0.26, -1.53888, -0.165806, 0.715433; 
0.27, -1.539, -0.166084, 0.715436; 
0.28, -1.53911, -0.166313, 0.715427; 
0.29, -1.5392, -0.166514, 0.715499; 
0.3, -1.53927, -0.166667, 0.715585; 
0.31, -1.53937, -0.166838, 0.715689; 
0.32, -1.53946, -0.16701, 0.715774; 
0.33, -1.53949, -0.167122, 0.715798; 
0.34, -1.53953, -0.167207, 0.715759; 
0.35, -1.5396, -0.167331, 0.715754; 
0.36, -1.5397, -0.167506, 0.715743; 
0.37, -1.53977, -0.167644, 0.715787; 
0.38, -1.53983, -0.167709, 0.715834; 
0.39, -1.53987, -0.16776, 0.715895; 
0.4, -1.53993, -0.167882, 0.715969; 
0.41, -1.53998, -0.16796, 0.715994; 
0.42, -1.54002, -0.168025, 0.716004; 
0.43, -1.54006, -0.168101, 0.716014; 
0.44, -1.5401, -0.16817, 0.716005; 
0.45, -1.54017, -0.168279, 0.716025; 
0.46, -1.54018, -0.168252, 0.716018; 
0.47, -1.54023, -0.168325, 0.716067; 
0.48, -1.54028, -0.16844, 0.716102; 
0.49, -1.5403, -0.168414, 0.716078; 
0.5, -1.54033, -0.168421, 0.716113; 
0.51, -1.54037, -0.168485, 0.716186; 
0.52, -1.54045, -0.168613, 0.716255; 
0.53, -1.5405, -0.168696, 0.716248; 
0.54, -1.54056, -0.168786, 0.716224; 
0.55, -1.54061, -0.168833, 0.716258; 
0.56, -1.54056, -0.168762, 0.716291; 
0.57, -1.54056, -0.168741, 0.716335; 
0.58, -1.54065, -0.16884, 0.716354; 
0.59, -1.54071, -0.168837, 0.716321; 
0.6, -1.54075, -0.168923, 0.716293; 
0.61, -1.54077, -0.168984, 0.716307; 
0.62, -1.54079, -0.168996, 0.716327; 
0.63, -1.54085, -0.169069, 0.716428; 
0.64, -1.54088, -0.169072, 0.716557; 
0.65, -1.54093, -0.169077, 0.71661; 
0.66, -1.54096, -0.169164, 0.716662; 
0.67, -1.54104, -0.169258, 0.716634; 
0.68, -1.54108, -0.169285, 0.716663; 
0.69, -1.54105, -0.169262, 0.716639; 
0.7, -1.54105, -0.169262, 0.716664; 
0.71, -1.54109, -0.169332, 0.716685; 
0.72, -1.5411, -0.169302, 0.716712; 
0.73, -1.54114, -0.169364, 0.716743; 
0.74, -1.54121, -0.169424, 0.716784; 
0.75, -1.54125, -0.169476, 0.716801; 
0.76, -1.54129, -0.169523, 0.71686; 
0.77, -1.54129, -0.169495, 0.716916; 
0.78, -1.54133, -0.169546, 0.717014; 
0.79, -1.54132, -0.169504, 0.717026; 
0.8, -1.54136, -0.169557, 0.717067; 
0.81, -1.54137, -0.169558, 0.717057; 
0.82, -1.54141, -0.169632, 0.717071; 
0.83, -1.54146, -0.169673, 0.717113; 
0.84, -1.54147, -0.169704, 0.71716; 
0.85, -1.54152, -0.169792, 0.717232; 
0.86, -1.54153, -0.169769, 0.717257; 
0.87, -1.54154, -0.169775, 0.717294; 
0.88, -1.54156, -0.169795, 0.717314; 
0.89, -1.54159, -0.169823, 0.717345; 
0.9, -1.54164, -0.169904, 0.717383; 
0.91, -1.54166, -0.169909, 0.717411; 
0.92, -1.54168, -0.169931, 0.717457; 
0.93, -1.54172, -0.169984, 0.717522; 
0.94, -1.54174, -0.16999, 0.717549; 
0.95, -1.54177, -0.17003, 0.717566; 
0.96, -1.54182, -0.170105, 0.717601; 
0.97, -1.54183, -0.17009, 0.717603; 
0.98, -1.54185, -0.170114, 0.717643; 
0.99, -1.54188, -0.170132, 0.717674; 
1, -1.5419, -0.170159, 0.71771; 
1.01, -1.54195, -0.17023, 0.717762; 
1.02, -1.542, -0.17031, 0.717804; 
1.03, -1.54202, -0.170295, 0.717813; 
1.04, -1.54204, -0.170309, 0.717843; 
1.05, -1.54206, -0.170336, 0.717842; 
1.06, -1.54208, -0.170339, 0.717856; 
1.07, -1.54211, -0.170367, 0.717878; 
1.08, -1.54216, -0.17044, 0.717924; 
1.09, -1.54218, -0.170457, 0.717954; 
1.1, -1.54219, -0.170436, 0.717976; 
1.11, -1.54222, -0.170462, 0.718015; 
1.12, -1.54225, -0.170472, 0.718033; 
1.13, -1.54229, -0.170537, 0.718057; 
1.14, -1.54234, -0.170603, 0.718068; 
1.15, -1.54238, -0.170663, 0.718116; 
1.16, -1.5424, -0.170668, 0.718141; 
1.17, -1.54242, -0.1707, 0.718155; 
1.18, -1.54244, -0.170713, 0.71816; 
1.19, -1.54246, -0.170724, 0.71818; 
1.2, -1.54251, -0.170799, 0.718242; 
1.21, -1.54259, -0.170901, 0.718289; 
1.22, -1.54262, -0.170906, 0.718295; 
1.23, -1.54264, -0.170925, 0.718315; 
1.24, -1.54265, -0.170919, 0.718307; 
1.25, -1.54265, -0.170905, 0.718332; 
1.26, -1.54269, -0.170913, 0.718368; 
1.27, -1.5427, -0.1709, 0.718348; 
1.28, -1.54278, -0.171074, 0.718449; 
1.29, -1.54283, -0.171077, 0.718478; 
1.3, -1.54287, -0.171139, 0.718507; 
1.31, -1.54293, -0.17118, 0.718495; 
1.32, -1.5429, -0.171141, 0.71852; 
1.33, -1.54289, -0.171152, 0.718586; 
1.34, -1.54296, -0.171205, 0.718659; 
1.35, -1.54296, -0.171113, 0.718613; 
1.36, -1.54302, -0.171188, 0.71861; 
1.37, -1.54308, -0.17129, 0.718639; 
1.38, -1.5431, -0.171321, 0.718675; 
1.39, -1.54313, -0.171404, 0.718754; 
1.4, -1.54315, -0.17142, 0.718806; 
1.41, -1.54318, -0.171458, 0.7189; 
1.42, -1.54321, -0.171482, 0.718942; 
1.43, -1.54322, -0.171465, 0.718921; 
1.44, -1.54325, -0.171532, 0.718933; 
1.45, -1.54333, -0.171622, 0.718964; 
1.46, -1.54333, -0.171609, 0.718979; 
1.47, -1.54338, -0.171675, 0.71902; 
1.48, -1.54341, -0.171672, 0.719069; 
1.49, -1.54342, -0.17166, 0.71911; 
1.5, -1.54341, -0.17164, 0.719122; 
1.51, -1.54344, -0.171691, 0.719164; 
1.52, -1.54347, -0.171713, 0.719178; 
1.53, -1.54351, -0.17178, 0.719216; 
1.54, -1.54354, -0.171788, 0.71925; 
1.55, -1.54356, -0.17179, 0.719303; 
1.56, -1.54359, -0.171835, 0.719353; 
1.57, -1.54362, -0.171889, 0.71941; 
