0, -1.539, -0.16781, 0.714751; 
0.01, -1.53903, -0.16784, 0.714781; 
0.02, -1.53906, -0.16787, 0.714811; 
0.03, -1.53909, -0.1679, 0.714841; 
0.04, -1.53912, -0.16793, 0.714871; 
0.05, -1.53915, -0.16796, 0.714901; 
0.06, -1.53918, -0.16799, 0.714931; 
0.07, -1.53921, -0.16802, 0.714961; 
0.08, -1.53924, -0.16805, 0.714991; 
0.09, -1.53927, -0.16808, 0.715021; 
0.1, -1.5393, -0.16811, 0.715051; 
0.11, -1.53933, -0.16814, 0.715081; 
0.12, -1.53936, -0.16817, 0.715111; 
0.13, -1.53939, -0.1682, 0.715141; 
0.14, -1.53942, -0.16823, 0.715171; 
0.15, -1.53945, -0.16826, 0.715201; 
0.16, -1.53948, -0.16829, 0.715231; 
0.17, -1.53951, -0.16832, 0.715261; 
0.18, -1.53954, -0.16835, 0.715291; 
0.19, -1.53957, -0.16838, 0.715321; 
0.2, -1.5396, -0.16841, 0.715351; 
0.21, -1.53963, -0.16844, 0.715381; 
0.22, -1.53966, -0.16847, 0.715411; 
0.23, -1.53969, -0.1685, 0.715441; 
0.24, -1.53972, -0.16853, 0.715471; 
0.25, -1.53975, -0.16856, 0.715501; 
0.26, -1.53978, -0.16859, 0.715531; 
0.27, -1.53981, -0.16862, 0.715561; 
0.28, -1.53984, -0.16865, 0.715591; 
0.29, -1.53987, -0.16868, 0.715621; 
0.3, -1.5399, -0.16871, 0.715651; 
0.31, -1.53993, -0.16874, 0.715681; 
0.32, -1.53996, -0.16877, 0.715711; 
0.33, -1.53999, -0.1688, 0.715741; 
0.34, -1.54002, -0.16883, 0.715771; 
0.35, -1.54005, -0.16886, 0.715801; 
0.36, -1.54008, -0.16889, 0.715831; 
0.37, -1.54011, -0.16892, 0.715861; 
0.38, -1.54014, -0.16895, 0.715891; 
0.39, -1.54017, -0.16898, 0.715921; 
0.4, -1.5402, -0.16901, 0.715951; 
0.41, -1.54023, -0.16904, 0.715981; 
0.42, -1.54026, -0.16907, 0.716011; 
0.43, -1.54029, -0.1691, 0.716041; 
0.44, -1.54032, -0.16913, 0.716071; 
0.45, -1.54035, -0.16916, 0.716101; 
0.46, -1.54038, -0.16919, 0.716131; 
