0, -1.52951, -0.141452, 0.717809; 
0.01, -1.52957, -0.141506, 0.717821; 
0.02, -1.52429, -0.143303, 0.719872; 
0.03, -1.51948, -0.144918, 0.72224; 
0.04, -1.51553, -0.146055, 0.72416; 
0.05, -1.51229, -0.146607, 0.725534; 
0.06, -1.50975, -0.146798, 0.726539; 
0.07, -1.50779, -0.146512, 0.727244; 
0.08, -1.50632, -0.145811, 0.727788; 
0.09, -1.50536, -0.144968, 0.728193; 
0.1, -1.50477, -0.143832, 0.728521; 
0.11, -1.50454, -0.142562, 0.728786; 
0.12, -1.50461, -0.141225, 0.728995; 
0.13, -1.50495, -0.139814, 0.729178; 
0.14, -1.50554, -0.138395, 0.729325; 
0.15, -1.50632, -0.136963, 0.729457; 
0.16, -1.50729, -0.135536, 0.729561; 
0.17, -1.50841, -0.134116, 0.729655; 
0.18, -1.50969, -0.132812, 0.729691; 
0.19, -1.51108, -0.131485, 0.729778; 
0.2, -1.5126, -0.13026, 0.729857; 
0.21, -1.5142, -0.12908, 0.729935; 
0.22, -1.51589, -0.127979, 0.730001; 
0.23, -1.51765, -0.126904, 0.730056; 
0.24, -1.51952, -0.126008, 0.730084; 
0.25, -1.52143, -0.12514, 0.730129; 
0.26, -1.52339, -0.124379, 0.730162; 
0.27, -1.52541, -0.123776, 0.730156; 
0.28, -1.52743, -0.123128, 0.730184; 
0.29, -1.52952, -0.12267, 0.730184; 
0.3, -1.53162, -0.122293, 0.730181; 
0.31, -1.53374, -0.121984, 0.730177; 
0.32, -1.53587, -0.12177, 0.730173; 
0.33, -1.53804, -0.121745, 0.730147; 
0.34, -1.5402, -0.121753, 0.730125; 
0.35, -1.54236, -0.121892, 0.730096; 
0.36, -1.5445, -0.122076, 0.730086; 
0.37, -1.54664, -0.122393, 0.730051; 
0.38, -1.54875, -0.122824, 0.730028; 
0.39, -1.55085, -0.123341, 0.730012; 
0.4, -1.55292, -0.123935, 0.729995; 
0.41, -1.55499, -0.124658, 0.729968; 
0.42, -1.55702, -0.12546, 0.729922; 
0.43, -1.55898, -0.126343, 0.729875; 
0.44, -1.5609, -0.127337, 0.729858; 
0.45, -1.56276, -0.128382, 0.729836; 
0.46, -1.56457, -0.129586, 0.729829; 
0.47, -1.56636, -0.130869, 0.729797; 
0.48, -1.56806, -0.132183, 0.729761; 
0.49, -1.5697, -0.133603, 0.729735; 
0.5, -1.57126, -0.135054, 0.729702; 
0.51, -1.57277, -0.136604, 0.729677; 
0.52, -1.57421, -0.138298, 0.729663; 
0.53, -1.57559, -0.139993, 0.729646; 
0.54, -1.57689, -0.141761, 0.729635; 
0.55, -1.57807, -0.143609, 0.729596; 
0.56, -1.57916, -0.145481, 0.72955; 
0.57, -1.58018, -0.147423, 0.729533; 
0.58, -1.58111, -0.149408, 0.729511; 
0.59, -1.58194, -0.151453, 0.729501; 
0.6, -1.58264, -0.153468, 0.729468; 
0.61, -1.58328, -0.155584, 0.729437; 
0.62, -1.58379, -0.157681, 0.729389; 
0.63, -1.58421, -0.159775, 0.729323; 
0.64, -1.58454, -0.161961, 0.729291; 
