0, -1.52949, -0.141434, 0.717765; 
0.01, -1.5295, -0.141528, 0.717805; 
0.02, -1.52896, -0.140669, 0.717595; 
0.03, -1.52772, -0.138548, 0.717234; 
0.04, -1.52577, -0.135383, 0.716865; 
0.05, -1.52342, -0.131507, 0.716697; 
0.06, -1.52074, -0.127081, 0.716326; 
0.07, -1.51779, -0.12219, 0.715591; 
0.08, -1.51471, -0.117103, 0.714157; 
0.09, -1.51163, -0.111923, 0.712038; 
0.1, -1.5086, -0.106688, 0.70952; 
0.11, -1.50585, -0.101813, 0.706983; 
0.12, -1.50347, -0.0973153, 0.704848; 
0.13, -1.50151, -0.0934919, 0.703151; 
0.14, -1.49986, -0.0901664, 0.701975; 
0.15, -1.49841, -0.0872538, 0.701185; 
0.16, -1.49707, -0.0845908, 0.700563; 
0.17, -1.49571, -0.081935, 0.700047; 
0.18, -1.49432, -0.0793202, 0.699506; 
0.19, -1.49293, -0.076759, 0.698951; 
0.2, -1.49155, -0.0742726, 0.698423; 
0.21, -1.49019, -0.071812, 0.697988; 
0.22, -1.48894, -0.069604, 0.69763; 
0.23, -1.48774, -0.0674227, 0.6974; 
0.24, -1.48658, -0.0653362, 0.697269; 
0.25, -1.48552, -0.0634702, 0.697118; 
0.26, -1.48449, -0.0616015, 0.696991; 
0.27, -1.48354, -0.0599321, 0.696811; 
0.28, -1.48266, -0.058405, 0.696632; 
0.29, -1.4818, -0.0568664, 0.696591; 
0.3, -1.48101, -0.0554638, 0.696562; 
0.31, -1.48024, -0.0541006, 0.696611; 
0.32, -1.47957, -0.0529904, 0.69646; 
0.33, -1.47894, -0.0519069, 0.696395; 
0.34, -1.47829, -0.0507243, 0.696445; 
0.35, -1.47771, -0.0497091, 0.696495; 
0.36, -1.47713, -0.0486863, 0.696592; 
0.37, -1.4766, -0.0477507, 0.696645; 
0.38, -1.47615, -0.0470016, 0.69656; 
0.39, -1.47568, -0.0461703, 0.696632; 
0.4, -1.47524, -0.0454215, 0.696721; 
0.41, -1.47484, -0.0447418, 0.696783; 
0.42, -1.47449, -0.044112, 0.696853; 
0.43, -1.47412, -0.0434959, 0.696942; 
0.44, -1.47377, -0.042898, 0.697008; 
0.45, -1.47347, -0.0423741, 0.697024; 
0.46, -1.47318, -0.041868, 0.697063; 
0.47, -1.4729, -0.0413786, 0.697156; 
0.48, -1.47267, -0.0409617, 0.697236; 
0.49, -1.47241, -0.0405595, 0.69729; 
0.5, -1.4722, -0.0401626, 0.697355; 
0.51, -1.47202, -0.0398274, 0.697375; 
0.52, -1.47183, -0.039547, 0.697333; 
0.53, -1.47162, -0.039166, 0.697437; 
0.54, -1.47146, -0.03893, 0.697443; 
0.55, -1.47126, -0.0385347, 0.697646; 
0.56, -1.47116, -0.0383686, 0.697612; 
0.57, -1.47105, -0.0381519, 0.697644; 
0.58, -1.47094, -0.0380061, 0.697683; 
0.59, -1.4708, -0.0377839, 0.697723; 
0.6, -1.47068, -0.037606, 0.69775; 
0.61, -1.47054, -0.0372861, 0.697846; 
0.62, -1.47043, -0.0370875, 0.697863; 
0.63, -1.47038, -0.0370151, 0.697908; 
0.64, -1.47026, -0.0367842, 0.698009; 
0.65, -1.47028, -0.0369348, 0.697771; 
0.66, -1.4702, -0.0367504, 0.697783; 
0.67, -1.47008, -0.03649, 0.697979; 
0.68, -1.47002, -0.0364611, 0.697955; 
0.69, -1.47, -0.0364708, 0.697852; 
0.7, -1.46992, -0.036288, 0.697955; 
0.71, -1.46987, -0.0361281, 0.697984; 
0.72, -1.46985, -0.0361788, 0.697907; 
0.73, -1.46979, -0.0360061, 0.698114; 
0.74, -1.46968, -0.0358426, 0.69818; 
0.75, -1.46965, -0.0357075, 0.698271; 
0.76, -1.46963, -0.0357925, 0.698126; 
0.77, -1.46961, -0.0357148, 0.698189; 
0.78, -1.4696, -0.0357158, 0.698167; 
0.79, -1.46958, -0.035697, 0.698146; 
0.8, -1.46957, -0.035718, 0.698107; 
0.81, -1.46951, -0.0356122, 0.698193; 
0.82, -1.46948, -0.0355442, 0.698252; 
0.83, -1.46947, -0.0355313, 0.698282; 
0.84, -1.46947, -0.0355393, 0.698238; 
0.85, -1.46943, -0.0354711, 0.698289; 
0.86, -1.4694, -0.0354228, 0.698307; 
0.87, -1.4694, -0.0354388, 0.698279; 
0.88, -1.46939, -0.0354351, 0.698302; 
0.89, -1.46938, -0.0354412, 0.698331; 
0.9, -1.46936, -0.0354109, 0.698388; 
0.91, -1.46935, -0.0353762, 0.698437; 
0.92, -1.46934, -0.0353843, 0.69845; 
0.93, -1.46933, -0.0353801, 0.69845; 
0.94, -1.46932, -0.0353631, 0.698451; 
0.95, -1.46932, -0.0353798, 0.698441; 
0.96, -1.46932, -0.0353782, 0.698473; 
0.97, -1.46932, -0.0353819, 0.698501; 
0.98, -1.46931, -0.0353971, 0.698499; 
0.99, -1.46931, -0.0353973, 0.698512; 
1, -1.46928, -0.0352965, 0.698605; 
1.01, -1.46927, -0.0353005, 0.698612; 
1.02, -1.46927, -0.0353293, 0.698583; 
1.03, -1.4693, -0.0353816, 0.698561; 
1.04, -1.46928, -0.0353456, 0.698644; 
1.05, -1.4693, -0.0354185, 0.69862; 
1.06, -1.46929, -0.035386, 0.698654; 
1.07, -1.46927, -0.0353361, 0.698677; 
1.08, -1.46927, -0.0353418, 0.698724; 
1.09, -1.46929, -0.0354078, 0.69866; 
1.1, -1.46926, -0.0353223, 0.698735; 
1.11, -1.46928, -0.0353714, 0.698707; 
1.12, -1.46927, -0.0353513, 0.698744; 
1.13, -1.46927, -0.0353515, 0.698758; 
1.14, -1.46927, -0.0353825, 0.69874; 
1.15, -1.46926, -0.0353486, 0.698768; 
1.16, -1.46926, -0.0353543, 0.698754; 
1.17, -1.46925, -0.0353336, 0.698778; 
1.18, -1.46925, -0.0353497, 0.698768; 
1.19, -1.46925, -0.0353428, 0.698767; 
1.2, -1.46926, -0.035374, 0.698736; 
1.21, -1.46925, -0.0353492, 0.698765; 
1.22, -1.46923, -0.0353153, 0.698806; 
