0, 0.93978, 0.341781, 0.000403049, -0.341781, 0.93978, 4.60772e-06, -0.000377203, -0.000142085, 1; 
0.01, 0.93978, 0.341781, 0.000228416, -0.341781, 0.93978, -0.000141434, -0.000263, 5.48487e-05, 1; 
0.02, 0.948194, 0.317692, 0.000651193, -0.317693, 0.948193, 0.00137489, -0.000180669, -0.00151054, 0.999999; 
0.03, 0.955767, 0.294114, 0.00247989, -0.294124, 0.955738, 0.00746074, -0.000175805, -0.00786013, 0.999969; 
0.04, 0.962174, 0.272413, 0.00363513, -0.272437, 0.962097, 0.0121757, -0.000180514, -0.0127055, 0.999919; 
0.05, 0.967653, 0.25225, 0.00422307, -0.252285, 0.967527, 0.0156426, -0.000140087, -0.0162021, 0.999869; 
0.06, 0.97236, 0.233461, 0.0035109, -0.233487, 0.972231, 0.0158479, 0.000286458, -0.0162297, 0.999868; 
0.07, 0.976416, 0.215862, 0.00393263, -0.215898, 0.976235, 0.0188147, 0.000222204, -0.01922, 0.999815; 
0.08, 0.979917, 0.19938, 0.00334152, -0.199407, 0.979737, 0.0187889, 0.000472246, -0.0190779, 0.999818; 
0.09, 0.982936, 0.18393, 0.00273829, -0.183949, 0.982756, 0.0188018, 0.00076714, -0.0189847, 0.99982; 
0.1, 0.985536, 0.169454, 0.00192478, -0.169461, 0.985372, 0.0180068, 0.00115472, -0.0180725, 0.999836; 
0.11, 0.987773, 0.155896, 0.00108307, -0.155892, 0.987631, 0.0168434, 0.00155619, -0.0168063, 0.999858; 
0.12, 0.98969, 0.143224, 0.000197375, -0.14321, 0.989572, 0.0154325, 0.00201502, -0.0153017, 0.999881; 
0.13, 0.991329, 0.1314, -0.000776088, -0.131377, 0.99124, 0.0135061, 0.00254404, -0.013287, 0.999908; 
0.14, 0.992726, 0.120387, -0.00148902, -0.12036, 0.992657, 0.0120979, 0.00293454, -0.0118307, 0.999926; 
0.15, 0.993912, 0.110151, -0.00226442, -0.110123, 0.993865, 0.0102219, 0.00337645, -0.00991031, 0.999945; 
0.16, 0.994917, 0.100659, -0.00283806, -0.100631, 0.994886, 0.00870795, 0.00370006, -0.00837808, 0.999958; 
0.17, 0.995765, 0.0918807, -0.00330986, -0.0918545, 0.995745, 0.00735339, 0.00397141, -0.00701823, 0.999968; 
0.18, 0.996478, 0.083777, -0.00371899, -0.083754, 0.996468, 0.0059973, 0.00420825, -0.00566473, 0.999975; 
