0, -1.52949, -0.141471, 0.717742; 
0.01, -1.52956, -0.141464, 0.717768; 
0.02, -1.52966, -0.147021, 0.71763; 
0.03, -1.53147, -0.152291, 0.718077; 
0.04, -1.53297, -0.158352, 0.718583; 
0.05, -1.53439, -0.164133, 0.718973; 
0.06, -1.53567, -0.169251, 0.719178; 
0.07, -1.53672, -0.173559, 0.719207; 
0.08, -1.53753, -0.177031, 0.719096; 
0.09, -1.5382, -0.179856, 0.718889; 
0.1, -1.53871, -0.182072, 0.718623; 
0.11, -1.53909, -0.183739, 0.718313; 
0.12, -1.53937, -0.185011, 0.71801; 
0.13, -1.53947, -0.185739, 0.717617; 
0.14, -1.53964, -0.186525, 0.717371; 
0.15, -1.53974, -0.18702, 0.717114; 
0.16, -1.5398, -0.187399, 0.716909; 
0.17, -1.53988, -0.187738, 0.716746; 
0.18, -1.5399, -0.187935, 0.716579; 
0.19, -1.53995, -0.188155, 0.716462; 
0.2, -1.54002, -0.188347, 0.716366; 
0.21, -1.54005, -0.188455, 0.716266; 
0.22, -1.54009, -0.188554, 0.716209; 
0.23, -1.54012, -0.1886, 0.716184; 
0.24, -1.54016, -0.188651, 0.716157; 
0.25, -1.54018, -0.188679, 0.716121; 
0.26, -1.54022, -0.188756, 0.716123; 
0.27, -1.54027, -0.188847, 0.716153; 
0.28, -1.5403, -0.188896, 0.716145; 
0.29, -1.54036, -0.188954, 0.716162; 
0.3, -1.54042, -0.189065, 0.716217; 
0.31, -1.54048, -0.189182, 0.716287; 
0.32, -1.54055, -0.189283, 0.716352; 
0.33, -1.5406, -0.189326, 0.716388; 
0.34, -1.54067, -0.189406, 0.716448; 
0.35, -1.54071, -0.189435, 0.716485; 
0.36, -1.54076, -0.189499, 0.716534; 
0.37, -1.54084, -0.189608, 0.716604; 
0.38, -1.5409, -0.189678, 0.716648; 
0.39, -1.54094, -0.189715, 0.716687; 
0.4, -1.54097, -0.189734, 0.716707; 
0.41, -1.54103, -0.189809, 0.716796; 
0.42, -1.54107, -0.189857, 0.716831; 
0.43, -1.54113, -0.189955, 0.716898; 
0.44, -1.54117, -0.189973, 0.716953; 
0.45, -1.54123, -0.190007, 0.716998; 
