0, 0.93978, 0.341781, 0.000251279, -0.341781, 0.93978, 6.2341e-05, -0.00021484, -0.000144469, 1; 
0.01, 0.939779, 0.341781, 0.000902569, -0.341781, 0.93978, -1.21563e-05, -0.000852371, -0.000297057, 1; 
0.02, 0.94864, 0.316175, -0.010732, -0.316309, 0.948544, -0.0146009, 0.00556333, 0.0172456, 0.999836; 
0.03, 0.956947, 0.290254, -0.00204278, -0.290164, 0.956421, -0.032628, -0.00751666, 0.031816, 0.999465; 
0.04, 0.963645, 0.26716, 0.00385488, -0.266885, 0.963139, -0.0336978, -0.0127155, 0.0314438, 0.999425; 
0.05, 0.969218, 0.246003, 0.00998346, -0.245636, 0.968936, -0.0287515, -0.0167463, 0.0254142, 0.999537; 
0.06, 0.973811, 0.226832, 0.0154756, -0.226482, 0.973777, -0.0215321, -0.0199539, 0.0174632, 0.999648; 
0.07, 0.977683, 0.209189, 0.019404, -0.208941, 0.977827, -0.0140595, -0.0219148, 0.00969137, 0.999713; 
0.08, 0.980985, 0.192849, 0.0218383, -0.192728, 0.981223, -0.00754084, -0.0228825, 0.00318857, 0.999733; 
0.09, 0.983797, 0.177743, 0.0234894, -0.177758, 0.984073, -0.00147877, -0.0233782, -0.00272064, 0.999723; 
0.1, 0.986205, 0.163742, 0.0242554, -0.163869, 0.986476, 0.00335422, -0.0233782, -0.0072826, 0.9997; 
0.11, 0.988264, 0.150814, 0.0242792, -0.151013, 0.98851, 0.00660688, -0.0230038, -0.0101958, 0.999683; 
0.12, 0.990039, 0.138786, 0.0237019, -0.13903, 0.990248, 0.00895661, -0.0222277, -0.0121627, 0.999679; 
0.13, 0.991575, 0.127663, 0.0219306, -0.127868, 0.991757, 0.00821236, -0.0207014, -0.0109474, 0.999726; 
0.14, 0.992863, 0.117397, 0.0210047, -0.117618, 0.993012, 0.00963493, -0.0197268, -0.0120367, 0.999733; 
0.15, 0.993961, 0.107971, 0.0196016, -0.108169, 0.994089, 0.0093405, -0.0184772, -0.0114044, 0.999764; 
0.16, 0.994897, 0.0992454, 0.0181533, -0.0994197, 0.995005, 0.00896204, -0.0171732, -0.0107211, 0.999795; 
0.17, 0.995686, 0.0912315, 0.016919, -0.0913893, 0.995776, 0.00879641, -0.016045, -0.0103046, 0.999818; 
0.18, 0.996365, 0.0837981, 0.0153439, -0.0839245, 0.996442, 0.00778803, -0.0146367, -0.00904752, 0.999852; 
0.19, 0.996933, 0.0769748, 0.0141135, -0.077084, 0.996997, 0.00737155, -0.0135037, -0.00843684, 0.999873; 
0.2, 0.997407, 0.0707664, 0.0131006, -0.0708615, 0.997462, 0.00694171, -0.0125761, -0.00785206, 0.99989; 
0.21, 0.997816, 0.0649874, 0.0118208, -0.0650614, 0.997863, 0.00598053, -0.0114069, -0.00673662, 0.999912; 
0.22, 0.998157, 0.0597188, 0.0107838, -0.0597777, 0.998198, 0.00523438, -0.0104518, -0.0058694, 0.999928; 
0.23, 0.998445, 0.0548836, 0.00974288, -0.0549271, 0.998481, 0.00426239, -0.00949414, -0.00479091, 0.999943; 
0.24, 0.998688, 0.0504456, 0.0088017, -0.0504769, 0.99872, 0.00337241, -0.00862032, -0.00381241, 0.999956; 
