0, -0.000343323,-0.000567198,0.100032,-1.5708,0,0,0;
0.01, -0.000529289,-0.000551224,0.100049,-1.5708,0,0,0;
0.02, -0.0344281,0.0118806,0.100336,-1.59648,0.0838774,0.0107858,0.0107858;
0.03, -0.111635,0.0227654,0.100588,-1.62216,0.167834,0.0215176,0.0215176;
0.04, -0.182439,0.0304315,0.100985,-1.64446,0.244068,0.0273336,0.0273336;
0.05, -0.25285,0.0380156,0.101846,-1.66432,0.307799,0.028289,0.028289;
0.06, -0.315043,0.04477,0.10305,-1.68266,0.359516,0.0258091,0.0258091;
0.07, -0.365667,0.0503767,0.104495,-1.69993,0.399454,0.0208645,0.0208645;
0.08, -0.407915,0.0547163,0.105955,-1.71636,0.429058,0.0143304,0.0143304;
0.09, -0.438607,0.0579898,0.107358,-1.73201,0.450365,0.00693081,0.00693081;
0.1, -0.459522,0.060816,0.108616,-1.74683,0.4651,-0.000767094,-0.000767094;
0.11, -0.474617,0.0631564,0.109692,-1.76079,0.475169,-0.00840331,-0.00840331;
0.12, -0.483971,0.0648949,0.110585,-1.77386,0.482113,-0.0158159,-0.0158159;
0.13, -0.490443,0.0662324,0.111331,-1.78604,0.486895,-0.0229041,-0.0229041;
0.14, -0.494778,0.0673001,0.111938,-1.79738,0.490326,-0.0296227,-0.0296227;
0.15, -0.497288,0.068126,0.112433,-1.80789,0.492854,-0.0359532,-0.0359532;
0.16, -0.499912,0.0687778,0.112829,-1.81762,0.494787,-0.041903,-0.041903;
0.17, -0.501169,0.0692532,0.113158,-1.82663,0.496366,-0.0474936,-0.0474936;
0.18, -0.501987,0.0695684,0.113415,-1.83496,0.497633,-0.0527258,-0.0527258;
0.19, -0.502918,0.0698454,0.113655,-1.84266,0.498743,-0.0576312,-0.0576312;
0.2, -0.504034,0.0699975,0.113829,-1.84977,0.499763,-0.0622286,-0.0622286;
0.21, -0.505349,0.0701559,0.113975,-1.85634,0.500699,-0.0665356,-0.0665356;
0.22, -0.50652,0.0703185,0.114103,-1.86241,0.501548,-0.0705595,-0.0705595;
0.23, -0.507523,0.070431,0.114193,-1.86801,0.502303,-0.0743178,-0.0743178;
0.24, -0.508078,0.0703766,0.114252,-1.87318,0.502985,-0.0778345,-0.0778345;
0.25, -0.509028,0.0703037,0.114313,-1.87796,0.503618,-0.0811292,-0.0811292;
0.26, -0.509334,0.0702002,0.114369,-1.88237,0.504251,-0.0842174,-0.0842174;
0.27, -0.510292,0.0699046,0.114383,-1.88645,0.504856,-0.0871042,-0.0871042;
0.28, -0.511286,0.0698316,0.114415,-1.89021,0.50549,-0.0898203,-0.0898203;
0.29, -0.510977,0.0697105,0.114432,-1.89368,0.506106,-0.0923477,-0.0923477;
0.3, -0.511873,0.0695984,0.114436,-1.89689,0.506695,-0.0947179,-0.0947179;
0.31, -0.513216,0.0695255,0.114433,-1.89987,0.50737,-0.0969771,-0.0969771;
0.32, -0.51394,0.0694187,0.114435,-1.90263,0.508031,-0.0991058,-0.0991058;
0.33, -0.515658,0.069279,0.114432,-1.90518,0.508637,-0.101103,-0.101103;
0.34, -0.51646,0.0691226,0.114426,-1.90754,0.509242,-0.102994,-0.102994;
0.35, -0.517133,0.0689051,0.114418,-1.90973,0.509768,-0.104757,-0.104757;
0.36, -0.518118,0.0687211,0.114412,-1.91175,0.510291,-0.106425,-0.106425;
0.37, -0.51865,0.0685804,0.114399,-1.91364,0.51083,-0.108007,-0.108007;
0.38, -0.519378,0.0683501,0.114386,-1.91538,0.511359,-0.109504,-0.109504;
0.39, -0.519943,0.0681541,0.114375,-1.91701,0.511913,-0.110939,-0.110939;
0.4, -0.520686,0.0679581,0.114361,-1.91853,0.512478,-0.112307,-0.112307;
0.41, -0.521119,0.0675986,0.114346,-1.91994,0.513067,-0.11362,-0.11362;
0.42, -0.522021,0.067363,0.114327,-1.92126,0.513663,-0.114877,-0.114877;
0.43, -0.522025,0.0672042,0.114319,-1.92249,0.514296,-0.11608,-0.11608;
0.44, -0.522523,0.0669906,0.11429,-1.92363,0.514924,-0.117228,-0.117228;
0.45, -0.523856,0.0668085,0.114286,-1.92472,0.515615,-0.118361,-0.118361;
0.46, -0.524383,0.0666759,0.114276,-1.92574,0.516331,-0.119463,-0.119463;
0.47, -0.525466,0.0664694,0.114277,-1.92669,0.516999,-0.120511,-0.120511;
0.48, -0.526548,0.0662863,0.114265,-1.92759,0.517681,-0.121538,-0.121538;
0.49, -0.526957,0.0660994,0.11425,-1.92844,0.518338,-0.122525,-0.122525;
0.5, -0.528179,0.0658724,0.114233,-1.92924,0.518969,-0.123473,-0.123473;
0.51, -0.52891,0.0656898,0.114216,-1.92999,0.519629,-0.12441,-0.12441;
0.52, -0.529491,0.0655158,0.114204,-1.93071,0.520255,-0.125306,-0.125306;
0.53, -0.530535,0.06513,0.114181,-1.93138,0.520886,-0.126184,-0.126184;
0.54, -0.531048,0.0649273,0.114178,-1.93203,0.521533,-0.127052,-0.127052;
0.55, -0.531374,0.0646799,0.114176,-1.93264,0.522167,-0.127879,-0.127879;
0.56, -0.533012,0.0643766,0.114158,-1.93322,0.522823,-0.128697,-0.128697;
0.57, -0.533684,0.0641463,0.114153,-1.93378,0.523519,-0.129513,-0.129513;
0.58, -0.534741,0.0639112,0.114152,-1.93431,0.524148,-0.13028,-0.13028;
0.59, -0.53589,0.0637605,0.114142,-1.93481,0.524785,-0.131036,-0.131036;
0.6, -0.536205,0.0635245,0.114128,-1.93529,0.525403,-0.131771,-0.131771;
0.61, -0.537058,0.0632532,0.114124,-1.93575,0.52599,-0.132491,-0.132491;
0.62, -0.538068,0.063019,0.114108,-1.9362,0.52662,-0.133217,-0.133217;
0.63, -0.538351,0.0627697,0.114101,-1.93664,0.52725,-0.133929,-0.133929;
0.64, -0.538519,0.062516,0.114084,-1.93705,0.527864,-0.134626,-0.134626;
0.65, -0.539429,0.0622847,0.114071,-1.93746,0.528522,-0.135332,-0.135332;
0.66, -0.540071,0.0620244,0.114061,-1.93787,0.529235,-0.13605,-0.13605;
0.67, -0.540898,0.0617764,0.11405,-1.93826,0.529938,-0.136758,-0.136758;
0.68, -0.541587,0.0614793,0.114039,-1.93864,0.530651,-0.137461,-0.137461;
0.69, -0.54265,0.0612466,0.114019,-1.93902,0.531359,-0.138156,-0.138156;
0.7, -0.543828,0.0609968,0.11401,-1.93938,0.532073,-0.138843,-0.138843;
0.71, -0.54468,0.0607293,0.113987,-1.93973,0.532764,-0.139516,-0.139516;
0.72, -0.54529,0.0604227,0.113968,-1.94007,0.53342,-0.14017,-0.14017;
0.73, -0.546154,0.0601428,0.113948,-1.94041,0.534071,-0.140816,-0.140816;
0.74, -0.546628,0.0599816,0.113941,-1.94073,0.534739,-0.141459,-0.141459;
0.75, -0.54754,0.0596688,0.113931,-1.94105,0.535404,-0.142095,-0.142095;
0.76, -0.547967,0.0594432,0.113918,-1.94138,0.536092,-0.142746,-0.142746;
0.77, -0.548888,0.0592248,0.113915,-1.94169,0.536773,-0.143386,-0.143386;
0.78, -0.549418,0.0589907,0.113907,-1.94201,0.537481,-0.144037,-0.144037;
0.79, -0.550445,0.0588267,0.113893,-1.94232,0.538177,-0.144684,-0.144684;
0.8, -0.551637,0.0585091,0.113883,-1.94264,0.538892,-0.145339,-0.145339;
0.81, -0.552421,0.0582597,0.113868,-1.94295,0.539584,-0.14599,-0.14599;
0.82, -0.55356,0.058006,0.113862,-1.94325,0.540242,-0.146619,-0.146619;
0.83, -0.554405,0.0577557,0.113847,-1.94355,0.5409,-0.147246,-0.147246;
0.84, -0.555395,0.0575187,0.113846,-1.94384,0.541531,-0.14786,-0.14786;
0.85, -0.555958,0.0573032,0.113836,-1.94413,0.542159,-0.148471,-0.148471;
0.86, -0.557203,0.0570462,0.113826,-1.94441,0.542773,-0.149077,-0.149077;
0.87, -0.557769,0.0568011,0.113819,-1.9447,0.543407,-0.149694,-0.149694;
0.88, -0.558457,0.0565922,0.113806,-1.94499,0.544008,-0.150295,-0.150295;
0.89, -0.55915,0.0563524,0.113788,-1.94527,0.54463,-0.150905,-0.150905;
0.9, -0.559811,0.0560687,0.113783,-1.94556,0.545264,-0.151523,-0.151523;
0.91, -0.560783,0.0558302,0.113779,-1.94585,0.545908,-0.152146,-0.152146;
0.92, -0.561669,0.0556309,0.113766,-1.94614,0.546566,-0.15277,-0.15277;
0.93, -0.562605,0.0554616,0.113759,-1.94643,0.547212,-0.15339,-0.15339;
0.94, -0.563441,0.0551178,0.113725,-1.94672,0.547849,-0.15401,-0.15401;
0.95, -0.564537,0.0548246,0.113714,-1.94701,0.548473,-0.154633,-0.154633;
0.96, -0.565688,0.0545561,0.113709,-1.94729,0.5491,-0.155246,-0.155246;
0.97, -0.56662,0.0541508,0.113698,-1.94757,0.549706,-0.155845,-0.155845;
0.98, -0.567099,0.054014,0.113689,-1.94784,0.550287,-0.156431,-0.156431;
0.99, -0.567901,0.0538619,0.113687,-1.94811,0.550866,-0.157001,-0.157001;
1, -0.568219,0.0535395,0.113675,-1.94838,0.551473,-0.157594,-0.157594;
1.01, -0.569461,0.0532715,0.113678,-1.94867,0.552081,-0.158199,-0.158199;
1.02, -0.570143,0.0530689,0.113674,-1.94895,0.552734,-0.158817,-0.158817;
1.03, -0.571141,0.0529249,0.113689,-1.94923,0.553355,-0.159419,-0.159419;
1.04, -0.571791,0.0527103,0.113673,-1.94951,0.553985,-0.16003,-0.16003;
1.05, -0.572596,0.052407,0.113662,-1.9498,0.554598,-0.160644,-0.160644;
1.06, -0.573036,0.052068,0.113651,-1.95009,0.555225,-0.161268,-0.161268;
1.07, -0.573892,0.0517533,0.113631,-1.95038,0.555855,-0.161888,-0.161888;
1.08, -0.575055,0.0515668,0.113621,-1.95067,0.55652,-0.162513,-0.162513;
1.09, -0.575355,0.0514042,0.113623,-1.95096,0.557184,-0.163131,-0.163131;
1.1, -0.57659,0.0511653,0.113613,-1.95124,0.557818,-0.163742,-0.163742;
1.11, -0.577463,0.0509388,0.113603,-1.95154,0.558488,-0.164379,-0.164379;
1.12, -0.577951,0.0506866,0.113591,-1.95183,0.559125,-0.165003,-0.165003;
1.13, -0.578954,0.0504739,0.113589,-1.95213,0.559755,-0.165626,-0.165626;
1.14, -0.579485,0.0501869,0.113578,-1.95242,0.560411,-0.16626,-0.16626;
1.15, -0.580712,0.0499513,0.113568,-1.95272,0.561053,-0.166891,-0.166891;
1.16, -0.58154,0.0497115,0.113557,-1.95302,0.561717,-0.167528,-0.167528;
1.17, -0.582436,0.0494602,0.113544,-1.95332,0.562348,-0.168152,-0.168152;
1.18, -0.583315,0.049227,0.113538,-1.95361,0.562976,-0.168776,-0.168776;
1.19, -0.584047,0.0489566,0.113526,-1.95391,0.563599,-0.169397,-0.169397;
1.2, -0.584667,0.0486906,0.113517,-1.9542,0.564217,-0.170017,-0.170017;
1.21, -0.58514,0.0484359,0.11351,-1.9545,0.564843,-0.170639,-0.170639;
1.22, -0.585648,0.0481713,0.1135,-1.9548,0.565488,-0.171267,-0.171267;
